company,store,store_id,search_ingredient,returned_ingredient,brand,price,quantity,measurement_unit,per_unit_quantity,per_unit_price,is_sale,sku,department,sub_department,datetime_created,date_created,pk_hash,is_valid
Woolworths,Grey Lynn Woolworths,9253,garlic,masterfoods garlic herb salt blend,Masterfoods,8.49,200,g,10g,0.42,False,379017,Pantry,,2026-08-21 22:33:42,2026-08-21,1d5a3453b7e4b742,
Woolworths,Grey Lynn Woolworths,9253,garlic,masterfoods garlic salt ,Masterfoods,8.49,210,g,10g,0.4,False,35551,Pantry,,2026-08-21 22:33:42,2026-08-21,aed949249ac8a719,
Woolworths,Grey Lynn Woolworths,9253,garlic,masterfoods garlic finely crushed,Masterfoods,3.8,170,g,10g,0.22,False,9096,Pantry,,2026-08-21 22:33:42,2026-08-21,2f1a82eaa15f3701,
Woolworths,Grey Lynn Woolworths,9253,garlic,just garlic fresh vegetable garlic crushed,Just garlic,3.49,185,g,1kg,18.86,False,281251,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,380c16ccf1a7b54d,
Woolworths,Grey Lynn Woolworths,9253,garlic,woolworths garlic powder,Woolworths,2.7,50,g,10g,0.54,False,251020,Pantry,,2026-08-21 22:33:42,2026-08-21,da0d558414b5a133,
Woolworths,Grey Lynn Woolworths,9253,garlic,just garlic fresh vegetable garlic crushed,Just garlic,5.5,380,g,1kg,14.47,False,281253,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,64f02b84e0861adb,
Woolworths,Grey Lynn Woolworths,9253,garlic,woolworths garlic granules,Woolworths,2.7,45,g,10g,0.6,False,251014,Pantry,,2026-08-21 22:33:42,2026-08-21,6547e5b07b77a34a,
Woolworths,Grey Lynn Woolworths,9253,garlic,fresh vegetable garlic chives,Fresh vegetable,5.49,1,ea,1ea,5.49,False,78039,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,5adf95e8c1e03a59,
Woolworths,Grey Lynn Woolworths,9253,garlic,solo fresh vegetable garlic ,Solo,4.29,230,g,1kg,18.65,False,622203,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,f3c734ae5f49c536,
Woolworths,Grey Lynn Woolworths,9253,garlic,just garlic fresh vegetable garlic crushed,Just garlic,12.29,1,kg,1kg,12.29,False,772183,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,e035337367862159,
Woolworths,Grey Lynn Woolworths,9253,garlic,just foods garlic & ginger mix crushed,Just foods,3.19,380,g,1kg,8.39,False,86319,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,daed5a76a7b08c0a,
Woolworths,Grey Lynn Woolworths,9253,garlic,just foods garlic & ginger mix crushed,Just foods,3.49,185,g,1kg,18.86,False,86318,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,537ef1918d44e2a2,
Woolworths,Grey Lynn Woolworths,9253,garlic,mrs rogers eco organic garlic powder ,Mrs rogers eco organic,3.0,30,g,10g,1.17,True,172239,Pantry,,2026-08-21 22:33:42,2026-08-21,b7a073c7a8f95ff6,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,gourmet garden fresh vegetable mixed herbs lightly dried,Gourmet garden,6.35,8,g,10g,7.94,False,476796,Pantry,,2026-08-21 22:33:42,2026-08-21,39c0b39c7ae59e06,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,gourmet garden fresh vegetable basil lightly dried,Gourmet garden,6.35,10,g,10g,6.35,False,781401,Pantry,,2026-08-21 22:33:42,2026-08-21,20fe54eedf65bc46,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,gourmet garden fresh vegetable parsley lightly dried,Gourmet garden,6.35,8,g,10g,7.94,False,781403,Pantry,,2026-08-21 22:33:42,2026-08-21,3e9be490e78b38f7,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,greggs mixed herbs ,Greggs,3.2,15,g,10g,2.13,False,265221,Pantry,,2026-08-21 22:33:42,2026-08-21,6fd83568f45575a0,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths mixed herbs ,Woolworths,2.7,12,g,10g,2.25,False,251120,Pantry,,2026-08-21 22:33:42,2026-08-21,c63445b6dd996806,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,mrs rogers naturals mixed herbs ,Mrs rogers naturals,6.69,40,g,10g,1.67,False,172457,Pantry,,2026-08-21 22:33:42,2026-08-21,b00bb6b6acd0f4b8,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,mrs rogers eco pack premium mixed herbs organic,Mrs rogers eco pack premium,3.0,12,g,10g,2.92,True,85047,Pantry,,2026-08-21 22:33:42,2026-08-21,ef34d417f5bbfb3c,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,masterfoods herbs mixed,Masterfoods,8.49,40,g,10g,2.12,False,33075,Pantry,,2026-08-21 22:33:42,2026-08-21,ab50350f0e31572c,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,gourmet garden fresh vegetable coriander lightly dried,Gourmet garden,6.35,8,g,10g,7.94,False,781395,Pantry,,2026-08-21 22:33:42,2026-08-21,5a6e53427385ecb3,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,gourmet garden fresh vegetable chilli lightly dried,Gourmet garden,6.35,10,g,10g,6.35,False,798100,Pantry,,2026-08-21 22:33:42,2026-08-21,debaf677b0061b49,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths italian herbs ,Woolworths,2.7,10,g,10g,2.7,False,251075,Pantry,,2026-08-21 22:33:42,2026-08-21,adc14560ba65c2d7,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,mrs rogers eco pack italian herbs organic,Mrs rogers eco pack,3.0,10,g,10g,3.5,True,83265,Pantry,,2026-08-21 22:33:42,2026-08-21,8e3a56769dde01f4,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths oregano flaked leaves,Woolworths,2.7,10,g,10g,2.7,False,251127,Pantry,,2026-08-21 22:33:42,2026-08-21,3b524cd62339dd43,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths rosemary flaked leaves,Woolworths,2.7,18,g,10g,1.5,False,251141,Pantry,,2026-08-21 22:33:42,2026-08-21,4ccadaa09cc92ff3,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths thyme flaked leaves,Woolworths,2.7,12,g,10g,2.25,False,251228,Pantry,,2026-08-21 22:33:42,2026-08-21,2113b97496e25ac2,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths parsley flakes,Woolworths,2.7,5,g,10g,5.4,False,251132,Pantry,,2026-08-21 22:33:42,2026-08-21,b4483975a3bfb41b,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,maggi instant gravy mix chicken & herb,Maggi,1.29,27,g,10g,0.48,False,257412,Pantry,,2026-08-21 22:33:42,2026-08-21,41a8d470027f00c4,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,woolworths basil flaked leaves,Woolworths,2.7,10,g,10g,2.7,False,250981,Pantry,,2026-08-21 22:33:42,2026-08-21,7c5975fe49d1adce,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,mother earth soy mix tomato & herb,Mother earth,4.0,130,g,100g,3.3,True,609098,Pantry,,2026-08-21 22:33:42,2026-08-21,791a2d504c78f1b9,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,masterfoods onion salt blend,Masterfoods,3.89,68,g,10g,0.57,False,32759,Pantry,,2026-08-21 22:33:42,2026-08-21,099056e94b6cd9c4,
Woolworths,Grey Lynn Woolworths,9253,mixed herbs,masterfoods all purpose seasoning blend,Masterfoods,8.49,200,g,10g,0.42,False,36558,Pantry,,2026-08-21 22:33:42,2026-08-21,2bd799108c3a0c7b,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef mince grass fed 5% fat,Woolworths nz,16.99,500,g,1kg,33.98,False,42246,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,65bc8da2414f7329,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef mince grass fed 18% fat,Woolworths nz,21.99,1,kg,1kg,21.99,False,42207,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,80e4a9bf7a06ae6b,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef mince grass fed 18% fat,Woolworths nz,12.99,500,g,1kg,25.98,False,42177,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,9420d8d1a50bfc20,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef mince prime grass fed 13% fat,Woolworths nz,20.5,750,g,1kg,27.33,False,251379,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,b9f86c276afdc228,
Woolworths,Mount Eden Woolworths,9544,beef mince,first light beef mince wagyu,First light,12.15,400,g,1kg,33.73,True,53860,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,cd8d6dc12e707688,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef mince grass fed 5% fat,Woolworths nz,30.99,1,kg,1kg,30.99,False,922048,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,48447045d624004a,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths essentials beef mince value,Woolworths essentials,31.9,1,kg,1kg,17.72,False,6072822,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,f7e793591a16f89e,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz angus beef mince grass fed 10% fat,Woolworths nz,14.3,500,g,1kg,33.98,True,921980,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,ce32d4e0755bd00f,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths pork & beef mince ,Woolworths,9.0,300,g,1kg,30.0,False,6006007,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,b61eec6f59b66cd4,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths beef smash burgers,Woolworths,10.5,400,g,1kg,26.25,False,6043951,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,b71ae230c6b20e07,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths beef stacker burgers,Woolworths,10.3,500,g,1kg,25.8,True,6043787,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,6f841d30e284dcd0,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths beef angus quarter pounder,Woolworths,12.5,454,g,1kg,30.62,True,6046447,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,58929a16e0d3989e,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef meatballs ,Woolworths nz,9.99,400,g,1kg,24.98,False,71205,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,517ff0db9f89fd6e,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef burgers mini sliders,Woolworths nz,10.5,400,g,1kg,26.25,False,253453,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,e88fc3847cfb5a3b,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths nz beef burgers classic,Woolworths nz,10.5,400,g,1kg,26.25,False,71204,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,ba2596c7832b0834,
Woolworths,Mount Eden Woolworths,9544,beef mince,silver fern farms honest beef burgers with smoky caramelized onion,Silver fern farms honest,14.99,500,g,1kg,29.98,False,927566,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,29733dbcb441f80d,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths beef meatballs angus,Woolworths,12.9,360,g,1kg,35.83,False,267273,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,0b0e84f1e7d6f47a,
Woolworths,Mount Eden Woolworths,9544,beef mince,woolworths beef & pork meatballs ,Woolworths,9.99,400,g,1kg,24.98,False,71208,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,b7fc6f27122363bb,
Woolworths,Mount Eden Woolworths,9544,beef mince,silver fern farms honest beef & lamb burgers with manuka smoked salt,Silver fern farms honest,14.99,500,g,1kg,29.98,False,139057,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,bb5b3fb6f42c6bda,
Woolworths,Mount Eden Woolworths,9544,beef mince,first light meatballs wagyu beef,First light,13.49,400,g,1kg,33.73,False,53863,Meat & Poultry,,2026-08-21 22:33:42,2026-08-21,524399178f89737b,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,essentials pasta spaghetti,Essentials,1.49,500,g,100g,0.3,False,44571,Pantry,,2026-08-21 22:33:42,2026-08-21,b3c293ffcb02bde2,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta spaghetti no. 5,San remo,3.29,500,g,100g,0.66,False,43974,Pantry,,2026-08-21 22:33:42,2026-08-21,c94a67812ca2a4dd,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,woolworths pasta spaghetti,Woolworths,1.79,500,g,100g,0.36,False,346830,Pantry,,2026-08-21 22:33:42,2026-08-21,650dda58d3967c09,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,diamond pasta spaghetti,Diamond,2.99,500,g,100g,0.6,False,727664,Pantry,,2026-08-21 22:33:42,2026-08-21,e14f27f3d5cd3759,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,la molisana high protein pasta spaghetti,La molisana high protein,4.5,400,g,100g,1.13,False,528208,Pantry,,2026-08-21 22:33:42,2026-08-21,a01954ee72d7c9a9,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta egg spaghetti,San remo,3.29,500,g,100g,0.66,False,98566,Pantry,,2026-08-21 22:33:42,2026-08-21,43e7c7b80993eaf6,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,vetta smart pasta protein spaghetti,Vetta smart,3.5,375,g,100g,0.93,False,449465,Pantry,,2026-08-21 22:33:42,2026-08-21,9b45e73c5baf5430,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,la molisana pasta wholewheat spaghetti,La molisana,2.8,500,g,100g,0.7,True,74798,Pantry,,2026-08-21 22:33:42,2026-08-21,3c9a22b5cf646c93,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,barilla pasta spaghetti no. 5,Barilla,4.29,500,g,100g,0.86,False,83763,Pantry,,2026-08-21 22:33:42,2026-08-21,231ffca5af28ab18,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,diamond pasta spaghetti wholemeal,Diamond,2.99,500,g,100g,0.6,False,727658,Pantry,,2026-08-21 22:33:42,2026-08-21,37fa44d51a2af331,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,diamond pasta spaghetti gluten free,Diamond,4.89,250,g,100g,1.96,False,727453,Pantry,,2026-08-21 22:33:42,2026-08-21,87c4de42257fee64,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,macro organic pasta spaghetti,Macro organic,4.0,500,g,100g,0.8,False,215450,Pantry,,2026-08-21 22:33:42,2026-08-21,df1e816917a81b86,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,barilla pasta spaghetti gluten free,Barilla,6.2,340,g,100g,1.82,False,620646,Pantry,,2026-08-21 22:33:42,2026-08-21,b7d57a2837557453,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,macro organic pasta spaghetti wholemeal,Macro organic,4.2,500,g,100g,0.84,False,68343,Pantry,,2026-08-21 22:33:42,2026-08-21,1b98cff539dac7cc,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,garofalo pasta spaghetti no. 9,Garofalo,5.5,500,g,100g,1.28,True,325330,Pantry,,2026-08-21 22:33:42,2026-08-21,dfad42c9092fc158,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta elbow italian no. 35,San remo,3.29,500,g,100g,0.66,False,39484,Pantry,,2026-08-21 22:33:42,2026-08-21,78deb1d0661516da,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta trivelle,San remo,3.29,500,g,100g,0.66,False,10305,Pantry,,2026-08-21 22:33:42,2026-08-21,e18f02f703b513a8,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta large spirals no. 53,San remo,3.29,500,g,100g,0.66,False,36756,Pantry,,2026-08-21 22:33:42,2026-08-21,f6250a9595a1628b,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta penne no. 18,San remo,3.29,500,g,100g,0.66,False,35742,Pantry,,2026-08-21 22:33:42,2026-08-21,06d34e6f6a3022fa,
Woolworths,Mount Eden Woolworths,9544,spaghetti pasta,san remo pasta curly fettuccine no. 80,San remo,3.29,500,g,100g,0.66,False,195750,Pantry,,2026-08-21 22:33:42,2026-08-21,483c6256fb2a4bd6,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,essentials diced tomatoes ,Essentials,0.97,400,g,1kg,2.43,False,311488,Pantry,,2026-08-21 22:33:42,2026-08-21,1f6fbe22794c25c7,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,"woolworths diced tomatoes basil, garlic & onion",Woolworths,1.36,400,g,1kg,3.4,False,218924,Pantry,,2026-08-21 22:33:42,2026-08-21,2bb5e89bd2c85dec,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,woolworths diced tomatoes italian,Woolworths,1.35,400,g,1kg,3.38,False,770320,Pantry,,2026-08-21 22:33:42,2026-08-21,611eefee34e1b404,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,macro organic diced tomatoes italian no added salt,Macro organic,2.1,400,g,1kg,5.25,False,700642,Pantry,,2026-08-21 22:33:42,2026-08-21,a0284d3773086e04,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,woolworths diced tomatoes italian basil oregano,Woolworths,1.36,400,g,1kg,3.4,False,569804,Pantry,,2026-08-21 22:33:42,2026-08-21,04c2e4b11bf9687c,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,woolworths crushed & sieved tomatoes italian,Woolworths,1.35,400,g,1kg,3.38,False,569805,Pantry,,2026-08-21 22:33:42,2026-08-21,4552d0cbf994fcb1,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties crushed & sieved tomatoes ,Watties,2.1,400,g,1kg,5.25,False,328540,Pantry,,2026-08-21 22:33:42,2026-08-21,4486dcce3573422b,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,woolworths diced tomatoes italian,Woolworths,2.55,800,g,1kg,3.19,False,236393,Pantry,,2026-08-21 22:33:42,2026-08-21,6bef577f58eb8788,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties flavoured tomatoes roast garlic & onion,Watties,2.1,400,g,1kg,7.48,True,270715,Pantry,,2026-08-21 22:33:42,2026-08-21,7b2d0a8c81bc3d8a,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,delmaine flavoured tomatoes italian cherry,Delmaine,2.75,400,g,1kg,7.73,True,375440,Pantry,,2026-08-21 22:33:42,2026-08-21,a8fade88ffef8666,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,mutti chopped tomatoes finely,Mutti,3.29,400,g,1kg,8.23,False,344550,Pantry,,2026-08-21 22:33:42,2026-08-21,cbb17ff10f273fb0,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties flavoured tomatoes mexican style,Watties,2.1,400,g,1kg,7.48,True,270752,Pantry,,2026-08-21 22:33:42,2026-08-21,1f0d0301bb3a98fe,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties chopped tomatoes in juice,Watties,2.1,400,g,1kg,5.25,False,295614,Pantry,,2026-08-21 22:33:42,2026-08-21,14d621f36d378685,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,essentials peeled tomatoes whole,Essentials,0.97,400,g,1kg,2.43,False,37530,Pantry,,2026-08-21 22:33:42,2026-08-21,4448b9d8875aa265,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties chopped tomatoes in purée,Watties,2.1,400,g,1kg,5.25,False,328544,Pantry,,2026-08-21 22:33:42,2026-08-21,458b7171f3361593,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,delmaine crushed tomatoes italian in juice,Delmaine,2.4,400,g,1kg,6.0,False,270717,Pantry,,2026-08-21 22:33:42,2026-08-21,b01879927b1cb668,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties flavoured tomatoes italian style,Watties,2.1,400,g,1kg,7.48,True,270751,Pantry,,2026-08-21 22:33:42,2026-08-21,8d53f6d087cbf680,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,delmaine whole peeled tomatoes italian in juice,Delmaine,2.4,400,g,1kg,6.0,False,270789,Pantry,,2026-08-21 22:33:42,2026-08-21,7a02aa0de34474a5,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,watties flavoured tomatoes savoury,Watties,2.1,400,g,1kg,7.48,True,40303,Pantry,,2026-08-21 22:33:42,2026-08-21,6327251cd6e75084,
Woolworths,Mount Eden Woolworths,9544,canned tomatoes,mutti polpa chopped tomatoes ,Mutti polpa,5.29,790,g,1kg,6.7,False,131559,Pantry,,2026-08-21 22:33:42,2026-08-21,dc132d20320e0c2b,
Woolworths,Mount Eden Woolworths,9544,onion,fresh vegetable onions brown,Fresh vegetable,2.18,1,kg,1kg,2.18,False,144329,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,94d1147fd006f4a4,
Woolworths,Mount Eden Woolworths,9544,onion,the odd bunch onions ,The odd bunch,4.85,2,kg,1kg,2.43,False,903868,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,04c30d1979c4109b,
Woolworths,Mount Eden Woolworths,9544,onion,fresh vegetable red onions peeled,Fresh vegetable,4.7,1,kg,1kg,6.99,False,324084,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,a85ebeb4cd203cb2,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths fresh vegetable onions red,Woolworths fresh vegetable,4.75,1,kg,1kg,4.75,False,903818,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,71b55ae1c89dd204,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths fresh vegetable onions brown,Woolworths fresh vegetable,7.5,5,kg,1kg,1.5,False,6056811,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,4c4b6c3842bb237f,
Woolworths,Mount Eden Woolworths,9544,onion,sun harvest onions sliced,Sun harvest,5.0,500,g,1kg,10.0,False,6052277,Pantry,,2026-08-21 22:33:42,2026-08-21,8a9748d8c7558e5f,
Woolworths,Mount Eden Woolworths,9544,onion,maison therese onions pickled,Maison therese,9.49,550,g,1kg,17.25,False,6054083,Pantry,,2026-08-21 22:33:42,2026-08-21,aa64fde7d3c7310a,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths fresh vegetable onions brown,Woolworths,3.5,1.5,kg,1kg,3.03,False,144338,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,a55c2e7d94c5509c,
Woolworths,Mount Eden Woolworths,9544,onion,fresh vegetable spring onion ,Fresh vegetable,2.5,1,ea,1ea,2.5,False,144522,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,46c689383f36cca2,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths fresh vegetable onion brown,Woolworths,3.69,3,pack,1ea,1.23,False,905300,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,10306561f28120c0,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths fresh vegetable baby onions ,Woolworths,2.3,500,g,1kg,4.6,False,904036,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,0c60efbff230622b,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths onion powder ,Woolworths,2.7,38,g,10g,0.71,False,647760,Pantry,,2026-08-21 22:33:42,2026-08-21,8188a4194aede2c3,
Woolworths,Mount Eden Woolworths,9544,onion,mccain pickers onion rings spicy,Mccain pickers,5.89,350,g,100g,2.43,True,909154,Frozen,,2026-08-21 22:33:42,2026-08-21,ef96768e758a55e5,
Woolworths,Mount Eden Woolworths,9544,onion,mccain pub style onion rings ,Mccain pub style,6.3,500,g,1kg,12.6,False,741,Frozen,,2026-08-21 22:33:42,2026-08-21,37dd8c367c4790bf,
Woolworths,Mount Eden Woolworths,9544,onion,delmaine onion relish squeezy caramelised,Delmaine,5.7,400,g,100g,1.6,True,6053454,Pantry,,2026-08-21 22:33:42,2026-08-21,43a89b5f2199edf0,
Woolworths,Mount Eden Woolworths,9544,onion,griffin's onion rings sour cream & chives,Griffin's,2.9,70,g,100g,4.41,True,6012158,Pantry,,2026-08-21 22:33:42,2026-08-21,dfc9216d61b763ff,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths pickled onions cocktail,Woolworths,3.4,500,g,100g,0.71,False,204294,Pantry,,2026-08-21 22:33:42,2026-08-21,1e49e35a20b3dd32,
Woolworths,Mount Eden Woolworths,9544,onion,mrs rogers eco organic onion powder ,Mrs rogers eco organic,3.0,30,g,10g,1.17,True,172432,Pantry,,2026-08-21 22:33:42,2026-08-21,e508f1ca4d91f5e7,
Woolworths,Mount Eden Woolworths,9544,onion,woolworths pickled onions ,Woolworths,3.55,500,g,100g,0.74,False,811239,Pantry,,2026-08-21 22:33:42,2026-08-21,8074fe701d38b6f4,
Woolworths,Mount Eden Woolworths,9544,onion,aldersons pickled onions red sweet & sour,Aldersons,8.9,500,g,1kg,18.35,False,129897,Pantry,,2026-08-21 22:33:42,2026-08-21,1b3289da37659cc6,
Woolworths,Mount Eden Woolworths,9544,carrot,fresh vegetable carrots ,Fresh vegetable,1.99,1,kg,1kg,2.75,False,135344,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,39e25370560d504a,
Woolworths,Mount Eden Woolworths,9544,carrot,the odd bunch fresh vegetable carrots ,The odd bunch,3.6,1.5,kg,1kg,2.4,False,567139,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,2e62ec7ea22d7467,
Woolworths,Mount Eden Woolworths,9544,carrot,woolworths fresh vegetable carrots ,Woolworths,3.5,1.5,kg,1kg,3.1,False,283277,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,7febfc1582c2b84c,
Woolworths,Mount Eden Woolworths,9544,carrot,fresh vegetable carrots petite baby,Fresh vegetable,3.99,500,g,1kg,7.98,False,338724,Fridge & Deli,,2026-08-21 22:33:42,2026-08-21,a1c49259c94c8298,
Woolworths,Mount Eden Woolworths,9544,carrot,fresh vegetable carrots bunch,Fresh vegetable,4.45,1,ea,1ea,4.45,False,144677,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,4332c163a7a6bcfb,
Woolworths,Mount Eden Woolworths,9544,carrot,beta bite fresh vegetable carrots snacking,Beta bite,3.99,250,g,1kg,15.96,False,624761,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,e2de47498d611155,
Woolworths,Mount Eden Woolworths,9544,carrot,fresh vegetable carrots organic,Fresh vegetable,5.5,500,g,1kg,11.0,False,7237,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,63e8af0f120cdf2d,
Woolworths,Mount Eden Woolworths,9544,carrot,macro organic fresh vegetable carrots ,Macro organic,8.0,1,kg,1kg,8.0,False,805897,Fruit & Veg,,2026-08-21 22:33:42,2026-08-21,fdb726c399c49d22,
Woolworths,Mount Eden Woolworths,9544,carrot,sun harvest carrot pickled,Sun harvest,5.0,500,g,1kg,10.0,False,6052320,Pantry,,2026-08-21 22:33:42,2026-08-21,a853a6a282f90f8d,
Woolworths,Mount Eden Woolworths,9544,carrot,original foods carrot cake goofy bar,Original foods,8.5,1,ea,1ea,9.6,True,579121,Bakery,,2026-08-21 22:33:42,2026-08-21,db45eed306a15fe8,
Woolworths,Mount Eden Woolworths,9544,carrot,original foods carrot cake walnuts topped,Original foods,35.99,1.4,kg,100g,2.57,False,384953,Bakery,,2026-08-21 22:33:42,2026-08-21,969ba60a979575d7,
Woolworths,Mount Eden Woolworths,9544,carrot,woolworths carrot cake ,Woolworths,40.0,1.5,kg,100g,2.67,False,143989,Bakery,,2026-08-21 22:33:42,2026-08-21,3c38507f4792eece,
